id,location_lat,location_lon,city_id,city_name_ar,city_name_en,region_id,region_key,region_name_ar,region_name_en,region_order_sequence,availability,available_units_count,available_units_for_auctions_count,basement,bookable,city_order_sequence,delegated_by_broker,developer_name,driver_room,elevator,group_unit_id,maid_room,max_area,max_bathroom,max_bed_room,max_price,max_street_width,max_unit_age,min_area,min_bathroom,min_bed_room,min_price,min_street_width,min_unit_age,pool,project_name,project_type,promoted,publish,publish_date,resource_id,resource_type,subsidizable,type,under_construction_status,unit_types_0,unit_types_1,unit_types_2,use_register_interest_flag,views_count
project_98,24.113363,38.013819,3543,ينبع,YANBU,3,madinah,المدينة المنورة,Madinah,0,0,0,0,0,1,0,0,الديار العربية للتطوير العقاري,0,0,0,0,250,0,6,832773,0,0,200,0,2,478000,0,0,0,لؤلؤة الديار - ينبع,offplan_moh_land,0,1,2021-01-25,98,projects,1,marketplaces,under_construction,townhouse,,,0,29106
project_115,26.325361,50.003,32,الدمام,AD DAMMAM,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,سدين العربية للعقارات,0,0,0,0,380.84,0,4,859432,0,0,180.35,0,4,526403,0,0,0,سدين - الدمام,offplan_moh_land,0,1,2021-01-25,115,projects,1,marketplaces,under_construction,townhouse,villa,,0,12096
project_119,21.754611,39.166889,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,1,35,0,0,1,0,0,لدن للإستثمار,0,0,0,0,245.39,0,4,902330,0,0,125.14,0,2,303965,0,0,0,فينان - جدة,offplan_moh_land,0,1,2021-01-25,119,projects,1,marketplaces,under_construction,apartment,,,0,53441
project_121,21.751824,39.17631,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,الديار العربية للتطوير العقاري,0,0,0,0,395.85,0,4,1233655,0,0,131.87,0,2,311880,0,0,0,بوفارديا سيتي - جدة,offplan_moh_land,0,1,2021-01-25,121,projects,1,marketplaces,under_construction,apartment,,,0,16910
project_120,21.75539,39.179246,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,حمد وأحمد محمد المزيني العقارية,0,0,0,0,232.15,0,4,656285,0,0,194.05,0,4,476763,0,0,0,الجوهرة ريزيدينس - جدة,offplan_moh_land,0,1,2021-01-25,120,projects,1,marketplaces,under_construction,apartment,,,0,13266
project_704,24.941972,46.629361,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,الشركة الوطنية للإسكان,0,0,0,0,502.343,0,5,2847765,0,0,199.999658,0,3,825120,0,0,0,رواء - الرياض,offplan_moh_land,0,1,2022-02-21,704,projects,1,marketplaces,under_construction,townhouse,villa,,0,730510
project_134,25.321861,49.59075,36,الهفوف,AL HUFUF,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,شركة طراز العربية,0,0,0,0,240,0,4,592857,0,0,138.86,0,2,295972,0,0,0,طراز الاحساء - الاحساء,offplan_moh_land,0,1,2021-01-25,134,projects,1,marketplaces,under_construction,apartment,townhouse,,0,3551
project_377,26.3272,49.982806,32,الدمام,AD DAMMAM,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,الاستثمارات المبتكرة العقارية,0,0,0,0,556.6,0,4,852400,0,0,246.8,0,4,586450,0,0,0,فلل البيرق - الدمام,offplan_moh_land,0,1,2021-01-25,377,projects,1,marketplaces,under_construction,villa,,,0,4538
project_582,26.329667,49.99725,32,الدمام,AD DAMMAM,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,رتال,0,0,0,0,525,0,4,996463,0,0,219.7,0,4,622074,0,0,0,نساج تاون 2 - الدمام,offplan_moh_land,0,1,2021-01-25,582,projects,1,marketplaces,under_construction,villa,,,0,12193
project_597,26.294091,43.868599,21,بريدة,BURAYDAH,5,qassim,القصيم,Qassim,0,1,107,0,0,1,0,0,شركة فضاء الاستثمار العقارية,0,0,0,0,516.72,0,4,961907,0,0,183,0,3,475800,0,0,0,فلل حطين - القصيم,offplan_private_land,0,1,2021-01-25,597,projects,1,marketplaces,under_construction,apartment,villa,,0,16849
project_632,24.557306,46.519944,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,1,24,0,0,1,0,0,شركة فيصل عبدالله بن سعيدان للاستثمار والتطويرالعقاري,0,0,0,0,202,0,4,707640,0,0,125,0,2,347760,0,0,0,جوهرة السحاب - الرياض,offplan_private_land,0,1,2021-01-12,632,projects,1,marketplaces,under_construction,apartment,,,0,39651
project_581,24.356102,39.575676,26,المدينة المنورة,AL MADINAH AL MUNAWWARAH,3,madinah,المدينة المنورة,Madinah,0,1,2,0,0,1,0,0,شركة دور العقارية للعقارات المحدودة,0,0,0,0,528.799987792969,0,5,1150000,0,0,125.31,0,2,390000,0,0,0,جادة السكب - المدينة المنورة,offplan_private_land,1,1,2021-01-05,581,projects,1,marketplaces,under_construction,apartment,villa,,0,32380
project_647,24.65575,46.775917,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,شركة مسكن العربية للاستثمار والتطوير العقاري,0,0,0,0,450,0,4,1705000,0,0,200,0,4,990000,0,0,0,مسكن هايتس - الرياض,offplan_private_land,0,1,2020-12-17,647,projects,1,marketplaces,under_construction,townhouse,villa,,0,30477
project_627,26.092083,50.134139,31,الخبر,AL KHUBAR,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,شركة سمو الأصالة للتطوير والاستثمار العقاري,0,0,0,0,449.5,0,4,1270700,0,0,237.94,0,4,699677,0,0,0,بارك فيو - الخبر,offplan_private_land,1,1,2020-10-08,627,projects,1,marketplaces,under_construction,townhouse,villa,,0,22077
project_598,26.125444,50.148194,31,الخبر,AL KHUBAR,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,شركة أسيكو السعودية المحدودة,0,0,0,0,369,0,4,734400,0,0,300,0,4,654000,0,0,0,أصداف الخبر - الخبر,offplan_private_land,0,1,2020-07-09,598,projects,1,marketplaces,under_construction,villa,,,0,4000
project_600,21.45992,39.912654,58,مكة المكرمة,MAKKAH AL MUKARRAMAH,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,شركة دور العقارية للعقارات المحدودة,0,0,0,0,232,0,3,640000,0,0,188,0,3,640000,0,0,0,المعيصم السكني - مكة المكرمة,offplan_private_land,0,1,2020-07-06,600,projects,1,marketplaces,under_construction,apartment,,,0,3369
project_1005,26.376633,50.125687,32,الدمام,AD DAMMAM,4,eastern_province,المنطقة الشرقية,Eastern Province,0,1,8,0,0,1,0,0,مؤسسة عنواني العقارية,0,0,0,0,262,0,6,955000,0,0,130,0,3,540000,0,0,0,عنواني ريزيدنس - الدمام,offplan_private_land,0,1,2022-02-13,1005,projects,1,marketplaces,under_construction,apartment,,,0,27065
project_599,21.593417,39.144722,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,1,1,0,0,1,0,0,شركة عبداللطيف جميل للأراضي المحدودة,0,0,0,0,225.98,0,4,1963900,0,0,152.28,0,2,1126900,0,0,0,داري قريش - جدة,offplan_private_land,0,1,2020-07-01,599,projects,1,marketplaces,under_construction,apartment,,,0,6032
project_44,25.473194,49.541806,36,الهفوف,AL HUFUF,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,الاستثمارات المبتكرة العقارية,0,0,0,0,250,0,4,715408,0,0,250,0,4,642700,0,0,0,فلل البيرق ( المبرز ) - الأحساء,offplan_moh_land,0,1,2020-05-17,44,projects,1,marketplaces,under_construction,villa,,,0,3124
project_572,21.807722,39.097722,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,شركة حجاج وشركاه,0,0,0,0,307.52,0,4,1692528,0,0,225,0,4,950160,0,0,0,قرية موجان - جدة,offplan_private_land,0,1,2020-03-31,572,projects,1,marketplaces,under_construction,villa,,,0,42576
project_25,24.903678,46.953886,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,حمد وأحمد محمد المزيني العقارية,0,0,0,0,300,0,4,811492,0,0,300,0,4,645750,0,0,0,بوابة الشرق - الرياض,offplan_private_land,0,1,2020-03-18,25,projects,1,marketplaces,under_construction,villa,,,0,32495
project_9,21.377583,40.429222,55,الطائف,AT TAIF,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,1,0,0,إدارة للتنمية والتطوير,0,0,0,0,693.84,0,4,1379432,0,0,250,0,0,499499,0,0,0,مدينة الورود - الطائف -  إدارة للتنمية والتطوير,offplan_private_land,0,1,2020-02-25,9,projects,1,marketplaces,under_construction,villa,,,0,35763
project_12,24.119028,37.989583,3543,ينبع,YANBU,3,madinah,المدينة المنورة,Madinah,0,1,50,50,0,0,0,0,التميمي للتجارة والتعهدات المحدودة,0,0,0,0,347.054,0,5,1159161,0,0,162.337,0,3,441557,0,0,0,رواسن - ينبع,offplan_private_land,0,1,2020-02-25,12,projects,1,marketplaces,under_construction,apartment,townhouse,villa,0,12712
project_23,24.847503,46.884934,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,عنان العقارية,0,0,0,0,400.22,0,4,912500,0,0,220,0,4,680000,0,0,0,معالي عنان - الرياض,offplan_private_land,0,1,2020-02-25,23,projects,1,marketplaces,under_construction,villa,,,0,4736
project_27,24.596319,46.700361,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,1,92,0,0,1,0,0,دار الأركان,0,0,0,0,179.625,0,4,563000,0,0,133.63,0,2,384000,0,0,0,إسكان الرياض - (باريزيانا) - الرياض,readymade_private_land,0,1,2020-02-25,27,projects,1,marketplaces,construction_completed,apartment,,,0,30293
project_45,26.202278,50.169028,31,الخبر,AL KHUBAR,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,عنان العقارية,0,0,0,0,792.4,0,4,1247719,0,0,210.66,0,4,621058.42,0,0,0,إطلالة البحر- الخبر,offplan_private_land,0,1,2020-02-25,45,projects,1,marketplaces,under_construction,villa,,,0,4064
project_49,26.374531,49.960369,32,الدمام,AD DAMMAM,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,الجبيل للتعمير,0,0,0,0,325,0,3,749949,0,0,320,0,3,739102,0,0,0,إسكان الدمام - تلال الدمام - الدمام,readymade_private_land,1,1,2020-02-25,49,projects,1,marketplaces,construction_completed,apartment,,,0,2389
project_1006,26.181119,50.190166,31,الخبر,AL KHUBAR,4,eastern_province,المنطقة الشرقية,Eastern Province,0,1,7,7,0,0,0,0,مدى الشرقية للتطوير,0,0,0,0,420,0,5,1784950,0,0,350,0,5,1575000,0,0,0,نسيم - الخبر,offplan_private_land,0,1,2022-02-10,1006,projects,1,marketplaces,under_construction,villa,,,0,29537
project_46,26.232793,50.204459,31,الخبر,AL KHUBAR,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,الرائم للمقاولات,0,0,0,0,314,0,3,720000,0,0,147,0,2,460000,0,0,0,إسكان الخبر - الشبيلي - الخبر,readymade_private_land,1,1,2020-02-25,46,projects,1,marketplaces,construction_completed,apartment,,,0,2702
project_94,24.847667,46.885167,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,تحالف الزامل,0,0,0,0,396.2,0,4,870603,0,0,219.93,0,4,635308,0,0,0,بيوت الزامل - الرياض,offplan_private_land,0,1,2020-02-25,94,projects,1,marketplaces,under_construction,villa,,,0,8862
project_19,0,0,3259,ليلى,LAYLA,1,riyadh,الرياض,Riyadh,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,725,0,3,363000,0,0,600,0,3,363000,0,0,0,إسكان الأفلاج - الأفلاج,readymade_moh_land,1,1,2020-02-13,19,projects,1,marketplaces,construction_completed,villa,,,0,1880
project_64,0,0,1927,النبهانية,AN NABHANIYAH,5,qassim,القصيم,Qassim,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,585,0,3,294000,0,0,409.48,0,3,294000,0,0,0,إسكان النبهانية - النبهانية,readymade_moh_land,1,1,2020-02-13,64,projects,1,marketplaces,construction_completed,villa,,,0,621
project_79,0,0,9,طريف,TURAIF,12,northern_borders,الحدود الشمالية,Northern Borders,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,500,0,3,414690,0,0,484,0,3,414690,0,0,0,إسكان طريف - طريف,readymade_moh_land,1,1,2020-02-13,79,projects,1,marketplaces,construction_completed,villa,,,0,3295
project_99,0,0,2566,حفر الباطن,HAFAR AL BATIN,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,597.5,0,3,513000,0,0,467.5,0,3,513000,0,0,0,إسكان حفر الباطن - حفر الباطن,readymade_moh_land,1,1,2020-02-13,99,projects,1,marketplaces,construction_completed,villa,,,0,11046
project_103,0,0,4,القريات,AL QURAYYAT,13,jawf,الجوف,Jawf,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,500,0,3,393000,0,0,494,0,3,393000,0,0,0,إسكان القريات - القريات,readymade_moh_land,1,1,2020-02-13,103,projects,1,marketplaces,construction_completed,villa,,,0,1957
project_109,0,0,61,نجران,NAJRAN,10,najran,نجران,Najran,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,616,0,3,391000,0,0,435,0,3,391000,0,0,0,إسكان نجران - نجران,readymade_moh_land,1,1,2020-02-13,109,projects,1,marketplaces,construction_completed,villa,,,0,5609
project_30,26.308749,44.915475,15,الزلفي,AZ ZULFI,1,riyadh,الرياض,Riyadh,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,525,0,3,350000,0,0,475,0,1,350000,0,0,0,إسكان الزلفي - الزلفي,readymade_moh_land,1,1,2020-01-29,30,projects,1,marketplaces,construction_completed,villa,,,0,1552
project_32,0,0,2449,ثادق,THADIQ,1,riyadh,الرياض,Riyadh,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,583.2,0,3,200000,0,0,451.12,0,3,200000,0,0,0,إسكان ثادق - ثادق,readymade_moh_land,1,1,2020-01-29,32,projects,1,marketplaces,construction_completed,villa,,,0,928
project_1002,21.466611,39.789,58,مكة المكرمة,MAKKAH AL MUKARRAMAH,2,makkah,مكة المكرمة,Makkah,0,1,92,0,0,1,0,0,عبر المملكة العقارية,0,0,0,0,192.94,0,3,787122,0,0,150.15,0,2,578078,0,0,0,مكانة - مكة المكرمة,offplan_private_land,0,1,2022-02-08,1002,projects,1,marketplaces,under_construction,apartment,,,0,23879
project_29,0,0,716,الدوادمي,AD DUWADIMI,1,riyadh,الرياض,Riyadh,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,500,0,4,374000,0,0,500,0,4,374000,0,0,0,إسكان الدوادمي - الدوادمي,readymade_moh_land,1,1,2020-01-29,29,projects,1,marketplaces,construction_completed,villa,,,0,2479
project_33,0,0,600,الخرمة,AL KHURMAH,2,makkah,مكة المكرمة,Makkah,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,550,0,3,370000,0,0,493.75,0,3,370000,0,0,0,إسكان الخرمة - الخرمة,readymade_moh_land,1,1,2020-01-29,33,projects,1,marketplaces,construction_completed,villa,,,0,1745
project_43,0,0,36,الهفوف,AL HUFUF,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,790.59,0,4,446500,0,0,470.04,0,3,440500,0,0,0,إسكان الإحساء,readymade_moh_land,1,1,2020-01-29,43,projects,1,marketplaces,construction_completed,villa,,,0,2548
project_48,0,0,1666,المبرز,AL MUBARRAZ,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,500,0,4,650000,0,0,100,0,4,0,0,0,0,إسكان المبرز - المبرز,readymade_moh_land,1,1,2020-01-29,48,projects,1,marketplaces,construction_completed,villa,,,0,2258
project_63,0,0,186,البدائع,"AL BADAI'",5,qassim,القصيم,Qassim,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,600,0,3,310000,0,0,600,0,3,310000,0,0,0,إسكان البدائع - البدائع,readymade_moh_land,1,1,2020-01-29,63,projects,1,marketplaces,construction_completed,villa,,,0,766
project_67,0,0,2755,رياض الخبراء,RIYAD AL KHABRA,5,qassim,القصيم,Qassim,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,727,0,4,452459,0,0,331,0,4,452459,0,0,0,إسكان رياض الخبراء - رياض الخبراء,readymade_moh_land,0,1,2020-01-29,67,projects,1,marketplaces,construction_completed,villa,,,0,745
project_75,0,0,1721,المخواة,AL MUKHWAH,9,bahah,الباحة,Bahah,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,495,0,3,500000,0,0,387.35,0,3,390000,0,0,0,إسكان المخواة - المخواة,readymade_moh_land,1,1,2020-01-29,75,projects,1,marketplaces,construction_completed,villa,,,0,1642
project_70,0,0,102,احد المسارحة,AHAD AL MUSARIHAH,8,jizan,جازان,Jizan,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,504.02,0,4,550000,0,0,100,0,4,0,0,0,0,إسكان أحد المسارحة - أحد المسارحة,readymade_moh_land,1,1,2020-01-29,70,projects,1,marketplaces,construction_completed,villa,,,0,2929
project_78,0,0,7,رفحاء,"RAFHA'",12,northern_borders,الحدود الشمالية,Northern Borders,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,525,0,3,336000,0,0,475,0,3,336000,0,0,0,إسكان رفحاء - رفحاء,readymade_moh_land,1,1,2020-01-29,78,projects,1,marketplaces,construction_completed,villa,,,0,756
project_96,0,0,0,شقراء,"SHAQRA'",1,riyadh,الرياض,Riyadh,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,514.28,0,4,339500,0,0,459.14,0,4,339500,0,0,0,إسكان شقراء - شقراء,readymade_moh_land,1,1,2020-01-29,96,projects,1,marketplaces,construction_completed,villa,,,0,1877
project_1003,24.839944,46.765028,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,1,3,0,0,1,0,0,شركة الأشغال العقارية,0,0,0,0,55.4624,0,3,1000000,0,0,25.0848,0,2,650000,0,0,0,هبيتات٢ - الرياض,offplan_private_land,0,1,2022-02-08,1003,projects,1,marketplaces,under_construction,apartment,,,0,89704
project_80,0,0,8,عرعر,"AR'AR",12,northern_borders,الحدود الشمالية,Northern Borders,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,500,0,3,315000,0,0,500,0,3,315000,0,0,0,إسكان عرعر - عرعر,readymade_moh_land,1,1,2020-01-29,80,projects,1,marketplaces,construction_completed,villa,,,0,2769
project_95,0,0,2731,رماح,RUMAH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,620,0,4,400000,0,0,465,0,4,400000,0,0,0,إسكان رماح - رماح,readymade_moh_land,1,1,2020-01-29,95,projects,1,marketplaces,construction_completed,villa,,,0,2317
project_100,0,0,20,عنيزة,UNAYZAH,5,qassim,القصيم,Qassim,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,525,0,3,342000,0,0,500,0,3,342000,0,0,0,إسكان عنيزة - عنيزة,readymade_moh_land,1,1,2020-01-29,100,projects,1,marketplaces,construction_completed,villa,,,0,22846
project_108,0,37.976167,1296,العلا,AL ULA,3,madinah,المدينة المنورة,Madinah,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,1175,0,3,428000,0,0,730,0,3,428000,0,0,0,إسكان العلا - العلا,readymade_moh_land,1,1,2020-01-29,108,projects,1,marketplaces,construction_completed,villa,,,0,1350
project_128,0,0,2647,خيبر,KHAYBAR,3,madinah,المدينة المنورة,Madinah,0,0,0,0,0,0,0,0,وزارة الإسكان,0,0,0,0,774,0,4,550000,0,0,100,0,4,100000,0,0,0,إسكان خيبر - خيبر,readymade_moh_land,1,1,2020-01-29,128,projects,1,marketplaces,construction_completed,villa,,,0,989
project_1017,21.391739,39.253628,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,1,1,0,0,1,0,0,الشركة الوطنية للإسكان البناء المطور,0,0,0,0,456.97,0,1,638096.05,0,0,348.908,0,1,301525,0,0,0,السدن - جدة,advanced_self_construction,0,1,,1017,projects,1,marketplaces,under_construction,villa,,,0,12626
project_691,26.3565833,50.1339943812,32,الدمام,AD DAMMAM,4,eastern_province,المنطقة الشرقية,Eastern Province,0,1,2,0,0,1,0,0,شركة روانا للتطوير والاستثمار العقاري,0,0,0,0,218,0,3,985000,0,0,142,0,3,690000,0,0,0,دان - الدمام,offplan_private_land,0,1,2022-02-01,691,projects,1,marketplaces,under_construction,apartment,,,0,21137
project_1020,26.851434,49.795433,30,الجبيل,AL JUBAIL,4,eastern_province,المنطقة الشرقية,Eastern Province,0,1,2,0,0,1,0,0,شركة مرجان الشرقية للمقاولات العامة,0,0,0,0,266,0,4,698000,0,0,230,0,4,698000,0,0,0,درة الجبيل - الجبيل,offplan_private_land,0,1,2022-08-23,1020,projects,1,marketplaces,under_construction,apartment,,,0,3628
project_1001,21.752458,39.165661,57,جدة,JEDDAH,2,makkah,مكة المكرمة,Makkah,0,1,107,0,0,1,0,0,شركة أزهر القابضة,0,0,0,0,350.98242,0,4,811494,0,0,192.1,0,3,462786,0,0,0,بيلار - جدة,offplan_moh_land,0,1,2022-01-27,1001,projects,1,marketplaces,under_construction,apartment,,,0,102294
project_13,25.316833,49.544667,36,الهفوف,AL HUFUF,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,الفايزية,0,0,0,0,462,0,4,928300,0,0,236,0,3,666000,0,0,0,مخطط الجوهرة السكني - الأحساء,offplan_private_land,0,1,2022-01-23,13,projects,1,marketplaces,under_construction,villa,,,0,18439
project_8,21.524833,40.508167,55,الطائف,AT TAIF,2,makkah,مكة المكرمة,Makkah,0,1,143,0,0,1,0,0,تواصل الإمداد,0,0,0,0,317.89,0,6,812682,0,0,164.463,0,3,361812,0,0,0,الفتح - الطائف -  تواصل الإمداد,offplan_private_land,0,1,2022-01-23,8,projects,1,marketplaces,under_construction,apartment,villa,,0,23287
project_11,21.556583,39.798583,58,مكة المكرمة,MAKKAH AL MUKARRAMAH,2,makkah,مكة المكرمة,Makkah,0,1,40,0,0,1,0,0,الخماسية,0,0,0,0,511,0,5,1218195,0,0,139.36,0,2,450690,0,0,0,رتاج - مكة المكرمة,offplan_private_land,0,1,2022-01-23,11,projects,1,marketplaces,under_construction,apartment,townhouse,,0,43208
project_55,26.342972,49.995639,32,الدمام,AD DAMMAM,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,0,0,0,شركة إسكان الحاكمية للاستثمار والتطوير العقاري,0,0,0,0,549.6887,0,4,963798,0,0,250,0,3,595000,0,0,0,الواجهة - الدمام,offplan_private_land,0,1,2022-01-23,55,projects,1,marketplaces,under_construction,villa,,,0,31826
project_653,24.9013546,46.7904786,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,0,0,0,0,1,0,0,الشركة العقارية السعودية,0,0,0,0,765,0,4,1997052,0,0,230,0,3,892888,0,0,0,الضاحية السكني - الرياض,offplan_private_land,0,1,2022-01-23,653,projects,1,marketplaces,under_construction,villa,,,0,32586
project_652,24.543996,46.5137162,14,الرياض,AR RIYADH,1,riyadh,الرياض,Riyadh,0,1,19,0,0,1,0,0,شركة فيصل عبدالله بن سعيدان للاستثمار والتطويرالعقاري,0,0,0,0,199,0,4,741633,0,0,157,0,4,471000,0,0,0,جوهرة الغروب - الرياض,offplan_private_land,0,1,2022-01-23,652,projects,1,marketplaces,under_construction,apartment,,,0,24404
project_673,26.210722,50.169167,31,الخبر,AL KHUBAR,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,شركة افاق التعمير للتطوير والاستثمار العقاري,0,0,0,0,501.95,0,4,1196204,0,0,299.36,0,3,985145,0,0,0,دانة البحر - الخبر,offplan_private_land,0,1,2022-01-23,673,projects,1,marketplaces,under_construction,villa,,,0,6239
project_701,26.1368679,50.152769917,31,الخبر,AL KHUBAR,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,رتال,0,0,0,0,727,0,4,1646100,0,0,348,0,4,1074520,0,0,0,نساج تاون - الخبر,offplan_private_land,0,1,2022-01-23,701,projects,1,marketplaces,under_construction,villa,,,0,9243
project_137,20.016278,41.5177,1,الباحة,AL BAHA,9,bahah,الباحة,Bahah,0,0,0,0,0,1,0,0,,0,0,0,0,544.717071,0,1,0,0,0,471.324076,0,1,0,0,0,0,مخطط الازدهار - الباحة,lands_moh_land,0,1,2022-01-20,137,projects,1,marketplaces,,land,,,0,74937
project_1022,24.655908,46.585686,2885,صبيا,SABYA,8,jizan,جازان,Jizan,0,1,33,0,0,1,0,0,شركة مدى المحدودة,0,0,0,0,224,0,6,672000,0,0,188.64,0,4,480000,0,0,0,مدى السكني - جازان,offplan_private_land,0,1,2022-08-11,1022,projects,1,marketplaces,under_construction,apartment,,,0,3495
project_146,17.318725,42.51176,2885,صبيا,SABYA,8,jizan,جازان,Jizan,0,1,17,0,0,0,0,0,,0,0,0,0,584.4,0,1,0,0,0,400,0,1,0,0,0,0,مخطط واحة البستان - صبيا,lands_moh_land,0,1,2022-01-20,146,projects,1,marketplaces,,land,,,0,477822
project_145,28.46,46.080389,2566,حفر الباطن,HAFAR AL BATIN,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,,0,0,0,0,573.22,0,1,0,0,0,424.18,0,1,0,0,0,0,مخطط الشروق - حفر الباطن,lands_moh_land,0,1,2022-01-20,145,projects,1,marketplaces,,land,,,0,123912
project_144,24.579846,39.755032,26,المدينة المنورة,AL MADINAH AL MUNAWWARAH,3,madinah,المدينة المنورة,Madinah,0,0,0,0,0,1,0,0,,0,0,0,0,816,0,1,0,0,0,499.988996026,0,1,0,0,0,0,مخطط الهضبة - المدينة المنورة,lands_moh_land,0,1,2022-01-20,144,projects,1,marketplaces,,land,,,0,4156041
project_139,25.923111,49.607167,2361,بقيق,BUQAYQ,4,eastern_province,المنطقة الشرقية,Eastern Province,0,0,0,0,0,1,0,0,,0,0,0,0,600.14,0,1,0,0,0,445,0,1,0,0,0,0,مخطط تلال قرطبة - بقيق,lands_moh_land,0,1,2022-01-20,139,projects,1,marketplaces,,land,,,0,413807
project_141,18.825742,41.966253,2304,بارق,BARIQ,7,asir,عسير,"'Asir",0,0,0,0,0,0,0,0,,0,0,0,0,590.210557,0,1,0,0,0,400,0,1,0,0,0,0,مخطط  ربيع بارق - بارق,lands_moh_land,0,1,2022-01-20,141,projects,1,marketplaces,,land,,,0,178329
project_155,26.271694,36.451608,40,الوجه,AL WAJH,11,tabuk,تبوك,Tabuk,0,1,1,1,0,0,0,0,,0,0,0,0,533.33,0,1,0,0,0,400,0,1,0,0,0,0,مخطط نورس الإسكان -  الوجه,lands_moh_land,0,1,2022-01-20,155,projects,1,marketplaces,,land,,,0,26717
project_149,17.779707,43.493431,2957,ظهران الجنوب,DHAHRAN AL JANUB,7,asir,عسير,"'Asir",0,0,0,0,0,1,0,0,,0,0,0,0,530.278,0,1,0,0,0,484.843,0,1,0,0,0,0,مخطط  ياسمين - ظهران الجنوب,lands_moh_land,0,1,2022-01-20,149,projects,1,marketplaces,,land,,,0,22149
